Date + Time,Power [kW],Holiday,Temperature [°C],Relative Humidity [%],Windspeed [m/s],Wind Gusts [m/s],Air Pressure [mbar],Solar Radiation [W/m²],Rain [mm/h],Accumulated rain on day [mm]
2018-06-24 16:00:00,131.7604197,0,22.992500000000003,48.49583333333334,0.0,0.0,1015.0,744.2916666666666,0.0,0.0
2018-06-24 17:00:00,128.6851748,0,21.84,50.77583333333334,0.0,0.0,1015.0,578.35,0.0,0.0
2018-06-24 18:00:00,129.9135565,0,21.340833333333336,52.85,0.0,0.0,1015.0,390.56666666666666,0.0,0.0
2018-06-24 19:00:00,124.2710378,0,20.3275,57.42416666666667,0.0,0.0,1015.0,205.07500000000002,0.0,0.0
2018-06-24 20:00:00,126.2104116,0,18.99416666666667,62.26499999999999,0.0,0.0,1015.8333333333334,53.895,0.0,0.0
2018-06-24 21:00:00,126.911148,0,17.900833333333335,67.33749999999999,0.0,0.0,1016.0,2.895,0.0,0.0
2018-06-24 22:00:00,127.3703522,0,17.46,69.24333333333333,0.0,0.0,1016.5833333333334,1.6310833333333334,0.0,0.0
2018-06-24 23:00:00,124.0881096,0,17.1225,71.4075,0.0,0.0,1017.0,1.2943333333333333,0.0,0.0
2018-06-25 00:00:00,122.7896124,0,16.9375,72.00833333333334,0.0,0.0,1017.0,1.6979166666666667,0.0,0.0
2018-06-25 01:00:00,123.9219254,0,16.541666666666668,72.66666666666667,0.0,0.0,1017.0,1.5205000000000002,0.0,0.0
2018-06-25 02:00:00,122.9488897,0,16.43166666666667,73.25,0.0,0.0,1016.0833333333334,1.1420000000000001,0.0,0.0
2018-06-25 03:00:00,118.4158703,0,16.435,73.78333333333333,0.0,0.0,1016.3333333333334,2.0904166666666666,0.0,0.0
2018-06-25 04:00:00,116.4174739,0,16.324166666666667,73.925,0.0,0.0,1016.1666666666666,1.54575,0.0,0.0
2018-06-25 05:00:00,123.0589815,0,16.23,74.55,0.0,0.0,1016.75,1.6104166666666666,0.0,0.0
2018-06-25 06:00:00,135.9600242,0,16.058333333333334,74.64166666666667,0.0,0.0,1017.0,14.005833333333333,0.0,0.0
2018-06-25 07:00:00,171.3610262,0,16.355,72.03333333333333,0.0,0.0,1017.8333333333334,71.66833333333334,0.0,0.0
2018-06-25 08:00:00,217.0635649,0,17.448333333333334,64.72166666666666,0.0,0.0,1018.0,242.625,0.0,0.0
2018-06-25 09:00:00,269.7923046,0,18.3775,59.578333333333326,0.0,0.0,1018.0,332.94166666666666,0.0,0.0
2018-06-25 10:00:00,310.6614784,0,20.105833333333333,51.99583333333334,0.0,0.0,1018.0,654.8249999999999,0.0,0.0
2018-06-25 11:00:00,323.1150377,0,20.9375,49.609166666666674,0.0,0.0,1018.0,852.4499999999999,0.0,0.0
2018-06-25 12:00:00,289.2599255,0,20.974166666666665,50.65,0.0,0.0,1018.0,958.8333333333334,0.0,0.0
2018-06-25 13:00:00,300.4032668,0,21.35307692307692,50.07692307692308,0.0,0.0,1018.0,993.2307692307693,0.0,0.0
2018-06-25 14:00:00,374.1130757,0,22.170833333333334,47.594166666666666,0.0,0.0,1018.0,982.25,0.0,0.0
2018-06-25 15:00:00,379.0617649,0,22.2675,46.73083333333333,0.0,0.0,1018.0,666.725,0.0,0.0
2018-06-25 16:00:00,363.6403316,0,22.3225,47.5925,0.0,0.0,1018.0,748.1416666666668,0.0,0.0
2018-06-25 17:00:00,321.3451969,0,21.660833333333333,49.153333333333336,0.0,0.0,1018.0,641.35,0.0,0.0
2018-06-25 18:00:00,268.7644323,0,21.093333333333334,48.00416666666666,0.0,0.0,1018.0,450.94166666666666,0.0,0.0
2018-06-25 19:00:00,231.992306,0,20.458333333333332,49.27166666666667,0.0,0.0,1018.0,250.41666666666666,0.0,0.0
2018-06-25 20:00:00,171.4315603,0,19.52,51.8225,0.0,0.0,1018.6666666666666,80.91250000000001,0.0,0.0
2018-06-25 21:00:00,163.4421607,0,18.154166666666665,59.03666666666666,0.0,0.0,1019.1666666666666,2.06875,0.0,0.0
2018-06-25 22:00:00,147.0357616,0,17.656666666666666,61.29083333333333,0.0,0.0,1020.0,1.2780833333333332,0.0,0.0
2018-06-25 23:00:00,138.1451162,0,16.87666666666667,68.92999999999999,0.0,0.0,1020.0833333333334,1.6979166666666667,0.0,0.0
2018-06-26 00:00:00,136.6398306,0,16.629166666666666,71.27499999999999,0.0,0.0,1020.25,1.8318333333333332,0.0,0.0
2018-06-26 01:00:00,136.3959961,0,16.805833333333332,66.7825,0.0,0.0,1020.0,1.5759166666666669,0.0,0.0
2018-06-26 02:00:00,137.0986162,0,16.8625,63.365833333333335,0.0,0.0,1019.3333333333334,1.9866666666666666,0.0,0.0
2018-06-26 03:00:00,143.519103,0,16.738333333333333,62.142500000000005,0.0,0.0,1019.0,1.4328333333333332,0.0,0.0
2018-06-26 04:00:00,141.248198,0,16.754166666666666,61.380833333333335,0.0,0.0,1019.0,1.5205000000000002,0.0,0.0
2018-06-26 05:00:00,143.7922395,0,16.424166666666668,62.23416666666666,0.0,0.0,1019.0,1.6864999999999999,0.0,0.0
2018-06-26 06:00:00,157.401972,0,16.411666666666665,62.94166666666667,0.0,0.0,1019.9166666666666,30.499666666666666,0.0,0.0
2018-06-26 07:00:00,195.3128996,0,16.885833333333334,62.22083333333333,0.0,0.0,1020.0,180.04999999999998,0.0,0.0
2018-06-26 08:00:00,237.3522697,0,17.6225,60.01333333333333,0.0,0.0,1020.0,371.40000000000003,0.0,0.0
2018-06-26 09:00:00,302.5938006,0,18.781666666666666,56.8225,0.0,0.0,1020.0,520.3083333333333,0.0,0.0
2018-06-26 10:00:00,328.0176809,0,18.99416666666667,56.14083333333334,0.0,0.0,1020.0,394.7416666666666,0.0,0.0
2018-06-26 11:00:00,327.68008,0,19.606666666666666,53.259166666666665,0.0,0.0,1020.0,600.9166666666666,0.0,0.0
2018-06-26 12:00:00,306.7795913,0,20.445833333333333,47.66416666666667,0.0,0.0,1020.0,991.3333333333334,0.0,0.0
2018-06-26 13:00:00,312.8193614,0,21.893333333333334,42.090833333333336,0.0,0.0,1019.5,994.5,0.0,0.0
2018-06-26 14:00:00,343.4682069,0,22.28916666666667,40.73083333333333,0.0,0.0,1019.0,980.0,0.0,0.0
2018-06-26 15:00:00,350.7987301,0,22.22583333333333,41.895,0.0,0.0,1019.0,912.75,0.0,0.0
2018-06-26 16:00:00,334.0413349,0,21.784166666666664,44.13583333333333,0.0,0.0,1019.0,798.3333333333334,0.0,0.0
2018-06-26 17:00:00,288.7013038,0,20.99833333333333,46.604166666666664,0.0,0.0,1019.5833333333334,640.0666666666667,0.0,0.0
2018-06-26 18:00:00,215.3962811,0,20.724166666666665,48.72083333333333,0.0,0.0,1019.9166666666666,455.35833333333335,0.0,0.0
2018-06-26 19:00:00,177.5592364,0,20.250833333333333,52.03916666666667,0.0,0.0,1020.0,252.91666666666666,0.0,0.0
2018-06-26 20:00:00,142.9525279,0,19.246666666666666,57.91416666666667,0.0,0.0,1020.25,79.81166666666667,0.0,0.0
2018-06-26 21:00:00,138.4496477,0,18.34,63.324999999999996,0.0,0.0,1021.0,2.843916666666667,0.0,0.0
2018-06-26 22:00:00,135.6266093,0,17.781666666666666,67.78916666666667,0.0,0.0,1021.0,1.5570833333333332,0.0,0.0
2018-06-26 23:00:00,131.7392804,0,17.444166666666668,69.82833333333333,0.0,0.0,1021.0,1.4095833333333332,0.0,0.0
2018-06-27 00:00:00,145.5874056,0,17.150833333333335,72.15833333333333,0.0,0.0,1021.0,2.0165,0.0,0.0
2018-06-27 01:00:00,146.6820446,0,16.863333333333333,74.925,0.0,0.0,1021.0833333333334,1.5250833333333331,0.0,0.0
2018-06-27 02:00:00,144.1844677,0,16.694166666666668,75.64166666666667,0.0,0.0,1021.0,1.5526666666666664,0.0,0.0
2018-06-27 03:00:00,141.1305714,0,16.605,75.98333333333333,0.0,0.0,1021.0,1.6265833333333333,0.0,0.0
2018-06-27 04:00:00,141.5278228,0,16.670833333333334,75.29166666666667,0.0,0.0,1021.0,1.3958333333333333,0.0,0.0
2018-06-27 05:00:00,144.3177918,0,16.614166666666666,74.39166666666667,0.0,0.0,1021.0,1.4075,0.0,0.0
